Date,Returns
2013-09-06,-0.001021439318097651
2013-09-09,0.010070087602852489
2013-09-10,0.010351405260764023
2013-09-11,0.003954794711137677
2013-09-12,0.001975422254648992
2013-09-13,0.00505856505162692
2013-09-16,0.006555536037269875
2013-09-17,0.0026236336740344743
2013-09-18,0.01182164922322405
2013-09-19,-0.0006843611790764846
2013-09-20,-0.008063338483030228
2013-09-23,-0.002114513885803228
2013-09-24,-0.004534053865566685
2013-09-25,-0.0035933642515377255
2013-09-26,0.0034565180896933144
2013-09-27,-0.004093695697629372
2013-09-30,-0.007808884975336142
2013-10-01,0.007444163858599326
2013-10-02,-0.0018614683985386088
2013-10-03,-0.008777139756013488
2013-10-04,0.005077470617751265
2013-10-07,-0.008247318526958461
2013-10-08,-0.010606336024181354
2013-10-09,0.0003418970442158791
2013-10-10,0.02269474266803829
2013-10-11,0.006346428014144811
2013-10-14,0.004060993974944796
2013-10-15,-0.007215880647075093
2013-10-16,0.01399842705054007
2013-10-17,0.004176799024795454
2013-10-18,0.001092333704415236
2013-10-21,0.0008781936173901201
2013-10-22,0.004833771586192986
2013-10-23,-0.0052708959069289055
2013-10-24,0.004930016003250769
2013-10-25,0.004820779108825824
2013-10-28,0.0004929002600052349
2013-10-29,0.005042978456555715
2013-10-30,-0.004302452579131077
2013-10-31,-0.0035038906550638386
2013-11-01,0.004592437843158023
2013-11-04,0.0017631107664381803
2013-11-05,-0.00028163406385332097
2013-11-06,0.006868397815060948
2013-11-07,-0.010529274756299344
2013-11-08,0.012094128274202079
2013-11-11,0.0006657823706343545
2013-11-12,-0.0005627458879044651
2013-11-13,0.007032810986146487
2013-11-14,0.0012487697440681633
2013-11-15,0.0035974291068916055
2013-11-18,-0.0013216820832488909
2013-11-19,-0.0025647221492352715
2013-11-20,-0.0020501254384685777
2013-11-21,0.007379031103272781
2013-11-22,0.0025828955075717403
2013-11-25,7.758242681709437e-05
2013-11-26,0.00011668618426645468
2013-11-27,0.0029815633086949112
2013-11-29,7.607329230813778e-05
2013-12-02,-0.004835663270032038
2013-12-03,-0.00319317179001126
2013-12-04,-0.0011952154070425708
2013-12-05,-0.004387805637934605
2013-12-06,0.012210852819220725
2013-12-09,0.0004302785609519557
2013-12-10,-0.0033943718146983064
2013-12-11,-0.009095053350581394
2013-12-12,-0.0067627063255401715
2013-12-13,-0.0012282630811735386
2013-12-16,0.005951691458742146
2013-12-17,-0.0019783343082221787
2013-12-18,0.017305467405076703
2013-12-19,-0.0009810240782756204
2013-12-20,0.00579040155065944
2013-12-23,0.005070242858881009
2013-12-24,0.0029901919222493903
2013-12-26,0.006314168763969825
2013-12-27,-0.00044384578492281663
2013-12-30,0.0029710069257815955
2013-12-31,0.002809361894721956
2014-01-02,-0.0069779532555854324
2014-01-03,-0.00010796268470047249
2014-01-06,-0.0034298817252251122
2014-01-07,0.006973164448395946
2014-01-08,-0.0021023338502202103
2014-01-09,-0.0004261462361148377
2014-01-10,0.00012885597340014243
2014-01-13,-0.008895245821918786
2014-01-14,0.008423084361228383
2014-01-15,0.008487486438278262
2014-01-16,-0.003239716794357026
2014-01-17,-0.002678986154916072
2014-01-21,-0.0006315790023304932
2014-01-22,-0.0001080292757855053
2014-01-23,-0.009018933148531229
2014-01-24,-0.016508188752424994
2014-01-27,-0.001750600003856965
2014-01-28,0.003182641833584785
2014-01-29,-0.01209544443448858
2014-01-30,0.010193388267809524
2014-01-31,-0.006501726252215995
2014-02-03,-0.0211887030338247
2014-02-04,0.006184693113715888
2014-02-05,0.0022240803403080307
2014-02-06,0.013135392500526063
2014-02-07,0.011013253523703585
2014-02-10,0.002352724047411507
2014-02-11,0.012259461908837066
2014-02-12,0.0006982697506818753
2014-02-13,0.0052830253877574175
2014-02-14,0.004686053193132297
2014-02-18,-0.0014505096967978685
2014-02-19,-0.006176555636558912
2014-02-20,0.005164159354951786
2014-02-21,-0.0010198237194648174
2014-02-24,0.004888794919363658
2014-02-25,-0.001602627613033911
2014-02-26,0.0006757885234986612
2014-02-27,0.007277164695772886
2014-02-28,0.0009000609948275645
2014-03-03,-0.008805027067356868
2014-03-04,0.014259300838445236
2014-03-05,-0.001203738543826218
2014-03-06,0.0016749704858786247
2014-03-07,-0.0007280984290295752
2014-03-10,-0.0012695075506188886
2014-03-11,-0.0015706376352905664
2014-03-12,0.0010646784212365564
2014-03-13,-0.012888707938857784
2014-03-14,-0.003915482545204084
2014-03-17,0.009552135220310662
2014-03-18,0.0072373127390788355
2014-03-19,-0.005872842288630157
2014-03-20,0.0071773508188511465
2014-03-21,-0.005997276364840338
2014-03-24,-0.001516855623335099
2014-03-25,0.006634784618521107
2014-03-26,-0.007153919508918282
2014-03-27,-0.0002193092222864927
2014-03-28,0.00419898577680494
2014-03-31,0.008838175993396218
2014-04-01,0.006527076965257638
2014-04-02,0.0012658182681062945
2014-04-03,-0.0011560587313032766
2014-04-04,-0.010769838995453545
2014-04-07,-0.008452525786057206
2014-04-08,0.0026747362777706715
2014-04-09,0.012280801460000735
2014-04-10,-0.019545781139520876
2014-04-11,-0.009190446480967717
2014-04-14,0.008462003196103178
2014-04-15,0.006293403581149347
2014-04-16,0.008477149312820904
2014-04-17,0.0009483069385339637
2014-04-21,0.002021136587073836
2014-04-22,0.005430433173285108
2014-04-23,-0.0033168352647344208
2014-04-24,0.0030244970968287188
2014-04-25,-0.00823441955282993
2014-04-28,0.0028402239402270817
2014-04-29,0.0054384710342109165
2014-04-30,0.0023266480161116903
2014-05-01,0.0007557828925586858
2014-05-02,-0.0022613828729921267
2014-05-05,0.00205554413534537
2014-05-06,-0.009493761476120868
2014-05-07,0.006738889533821195
2014-05-08,0.00017569054086691885
2014-05-09,0.0020803296741005372
2014-05-12,0.008312363242330065
2014-05-13,0.0005333807022607222
2014-05-14,-0.0052610502635623635
2014-05-15,-0.007768644814074262
2014-05-16,0.004239441158095591
2014-05-19,0.0038556358042917613
2014-05-20,-0.006492272556323599
2014-05-21,0.007065227814583282
2014-05-22,0.004042047853746416
2014-05-23,0.0037487609373496487
2014-05-27,0.0061657543922313904
2014-05-28,-0.0026735318912203803
2014-05-29,0.006053621935030056
2014-05-30,0.0013329054867609355
2014-06-02,0.0010912125842024972
2014-06-03,-0.001546825074167422
2014-06-04,0.003779551977193098
2014-06-05,0.005768024150208105
2014-06-06,0.0042233742068143
2014-06-09,0.0008324917479960372
2014-06-10,0.0021516181176787024
2014-06-11,-0.005139208774138602
2014-06-12,-0.0073757211471418855
2014-06-13,0.004151490768860088
2014-06-16,0.0012814547519817865
2014-06-17,0.00371435014732278
2014-06-18,0.007057699009289135
2014-06-19,0.00103629598658542
2014-06-20,0.0010029489008456243
2014-06-23,-0.0005386854278536936
2014-06-24,-0.006102926463520155
2014-06-25,0.004696437697263069
2014-06-26,-0.001324226684673974
2014-06-27,0.0018404585464139533
2014-06-30,-0.00040553899128619326
2014-07-01,0.007851679632038684
2014-07-02,0.0005562431025722116
2014-07-03,0.004977142272105788
2014-07-07,-0.0033638727699655977
2014-07-08,-0.008334796927024561
2014-07-09,0.005078663197322219
2014-07-10,-0.003166340819899416
2014-07-11,0.0019043919934689042
2014-07-14,0.005024043837821519
2014-07-15,-0.0003342321763744701
2014-07-16,0.006011583387718577
2014-07-17,-0.010055591634845523
2014-07-18,0.009642936498362028
2014-07-21,-0.0018724490971668724
2014-07-22,0.004344839377470471
2014-07-23,-0.0008945309446924149
2014-07-24,0.00027013330014187103
2014-07-25,-0.0032262653261508675
2014-07-28,-0.0009855029221825299
2014-07-29,-0.003907811371191416
2014-07-30,0.0017566134817323252
2014-07-31,-0.019671811689300964
2014-08-01,-0.0036570875533701456
2014-08-04,0.006406635558313257
2014-08-05,-0.009123474707104116
2014-08-06,-0.0037051730745277216
2014-08-07,-0.0033408292634314195
2014-08-08,0.009589937129966275
2014-08-11,0.0034554559073924794
2014-08-12,-0.0012016551303213369
2014-08-13,0.007099790825219992
2014-08-14,0.004238232507490412
2014-08-15,-0.0009239024493039171
2014-08-18,0.00898941774892795
2014-08-19,0.005674583040338685
2014-08-20,0.003343533080876197
2014-08-21,0.0037038600855164323
2014-08-22,0.0012891955068000368
2014-08-25,0.004050965610292032
2014-08-26,0.001775706622643687
2014-08-27,0.0016217429340905413
2014-08-28,-0.0022086515130785933
2014-08-29,0.0030076947515122825
2014-09-02,-0.0017969755594404299
2014-09-03,-0.0012128754916475599
2014-09-04,0.0011963293740659545
2014-09-05,0.006126808431829058
2014-09-08,-0.0008611750827589926
2014-09-09,-0.0063860365678682805
2014-09-10,0.0051247840703686365
2014-09-11,0.00029958769468615694
2014-09-12,-0.005150143864595124
2014-09-15,0.0001401982765714012
2014-09-16,0.005512187262228906
2014-09-17,0.0013934504295915603
2014-09-18,0.0055291098138265824
2014-09-19,0.0016466299397791312
2014-09-22,-0.00744151335437765
2014-09-23,-0.006116903357240187
2014-09-24,0.00903718368298125
2014-09-25,-0.016734909088598954
2014-09-26,0.011342823462624569
2014-09-29,-0.0009206934699240491
2014-09-30,-0.0011314437346608818
2014-10-01,-0.01251152331214718
2014-10-02,-0.0004163108170794751
2014-10-03,0.012803802047880761
2014-10-06,-0.0013698909090626718
2014-10-07,-0.014765631292339465
2014-10-08,0.018488586516702737
2014-10-09,-0.016887527487564766
2014-10-10,-0.008507194591292195
2014-10-13,-0.01689269212205334
2014-10-14,-0.0008766395267464975
2014-10-15,-0.011785916863928946
2014-10-16,-0.001848354192453308
2014-10-17,0.017432988221467424
2014-10-20,0.004795323126204085
2014-10-21,0.016098163419694025
2014-10-22,-0.007880619445334174
2014-10-23,0.014378276307564197
2014-10-24,0.009261047046963249
2014-10-27,0.0007055595684797761
2014-10-28,0.013327472546623847
2014-10-29,-0.000469211228971363
2014-10-30,0.007519281222883662
2014-10-31,0.012202151391155117
2014-11-03,0.0007572778072083066
2014-11-04,0.001139559837966128
2014-11-05,0.003753021387614218
2014-11-06,0.004738033998926602
2014-11-07,0.0009811551590629562
2014-11-10,0.0032748898670726632
2014-11-11,6.163138136668796e-05
2014-11-12,0.00036680375196334204
2014-11-13,0.00368528133421734
2014-11-14,0.00029508232651812293
2014-11-17,0.00040428701998692924
2014-11-18,0.004302285782841055
2014-11-19,-0.0012858917384079003
2014-11-20,0.00110692145520478
2014-11-21,0.0036616932963562613
2014-11-24,0.0024120382091395837
2014-11-25,-0.00030621201931908
2014-11-26,0.0038394703662196733
2014-11-28,0.003337374903047836
2014-12-01,-0.004975346779819778
2014-12-02,0.004409798338093181
2014-12-03,0.0005867963244729012
2014-12-04,-0.0006050912661976084
2014-12-05,0.0029432481388210756
2014-12-08,-0.00788812065295357
2014-12-09,-0.004338496138111115
2014-12-10,-0.014753362578761748
2014-12-11,0.006199145872062839
2014-12-12,-0.013627334826352122
2014-12-15,-0.0075309841363337925
2014-12-16,-0.00825632716399435
2014-12-17,0.01853688042843373
2014-12-18,0.025395240332200072
2014-12-19,0.00028720618942947485
2014-12-22,0.00707886704404908
2014-12-23,0.002681355839199411
2014-12-24,0.0007622302380511935
2014-12-26,0.0029332972426432975
2014-12-29,-0.0008134300523031812
2014-12-30,-0.004812411112949726
2014-12-31,-0.009340630500781162
2015-01-02,-0.00018582119887518628
2015-01-05,-0.01673816296178899
2015-01-06,-0.0060425552006893035
2015-01-07,0.013573784738166728
2015-01-08,0.01843299969910022
2015-01-09,-0.009483835623865221
2015-01-12,-0.005524487824425892
2015-01-13,-0.0007657537653279936
2015-01-14,-0.009372544817269717
2015-01-15,-0.009263439813157663
2015-01-16,0.011747966895650988
2015-01-20,0.0011820291856059907
2015-01-21,0.0020520001631995272
2015-01-22,0.014424780900938537
2015-01-23,-0.005403269575332451
2015-01-26,0.00037662231698714244
2015-01-27,-0.020783540271725843
2015-01-28,-0.009411676801641494
2015-01-29,0.014492893995322798
2015-01-30,-0.019406877871644114
2015-02-02,0.012461501521685243
2015-02-03,0.014032620325426248
2015-02-04,-8.394420069283279e-05
2015-02-05,0.009647762031133123
2015-02-06,-0.0022909132790935828
2015-02-09,-0.005226514762513583
2015-02-10,0.01081243285696779
2015-02-11,0.001740379312096076
2015-02-12,0.008304634241499603
2015-02-13,0.002827387419253475
2015-02-17,0.000656531308674284
2015-02-18,0.0008548035695084494
2015-02-19,-0.0032800187526623188
2015-02-20,0.007917837738544353
2015-02-23,-9.497967385986694e-05
2015-02-24,0.0052823831953619105
2015-02-25,0.0005075065089486879
2015-02-26,0.00636317455146961
2015-02-27,-0.004393010796607964
2015-03-02,0.007536552345056066
2015-03-03,-0.004859680727919742
2015-03-04,-0.006544205463950245
2015-03-05,0.0014694149452735708
2015-03-06,-0.015454742489062529
2015-03-09,0.007247720116715726
2015-03-10,-0.017840270247007108
2015-03-11,-0.002791299907008893
2015-03-12,0.012667705397329716
2015-03-13,-0.006305027977164368
2015-03-16,0.016293776069849403
2015-03-17,-0.004029785844666351
2015-03-18,0.012659708562229866
2015-03-19,-0.003828633307669092
2015-03-20,0.010398052723691311
2015-03-23,-0.0022144303999110286
2015-03-24,-0.005504316951222684
2015-03-25,-0.01747051742416851
2015-03-26,-0.002906427296563387
2015-03-27,0.0039022596145204176
2015-03-30,0.012385024384015803
2015-03-31,-0.009657167712294284
2015-04-01,-0.0050672278095643
2015-04-02,0.0035416906936390894
2015-04-06,0.007210173295231785
2015-04-07,-0.00013592095832552024
2015-04-08,0.002994994850219402
2015-04-09,0.00408688214778735
2015-04-10,0.0043890439203054694
2015-04-13,-0.004432151922235683
2015-04-14,0.002173979197266163
2015-04-15,0.005804594927001001
2015-04-16,0.0004646357190869437
2015-04-17,-0.01694786864191776
2015-04-20,0.011554203317023786
2015-04-21,-0.002874512728047801
2015-04-22,0.005907533059298962
2015-04-23,0.0013589066255397433
2015-04-24,0.002845115725971979
2015-04-27,-0.003604693722899579
2015-04-28,0.004507082221870117
2015-04-29,-0.0006139092629186526
2015-04-30,-0.010521844114841099
2015-05-01,0.009664755444077478
2015-05-04,0.0016675756464535438
2015-05-05,-0.00698090433771158
2015-05-06,-0.0033604319596971756
2015-05-07,0.0043656182421665584
2015-05-08,0.012960078576563339
2015-05-11,-0.004517166549333211
2015-05-12,-0.002359563092323134
2015-05-13,0.002516134194879528
2015-05-14,0.011324936012720811
2015-05-15,0.00208640198595464
2015-05-18,0.0019464811149679296
2015-05-19,-0.0012117750817695562
2015-05-20,-0.0017655837738838895
2015-05-21,0.002069213888205701
2015-05-22,-0.0024046401120699436
2015-05-26,-0.011123804036109668
2015-05-27,0.0073750116103915644
2015-05-28,-0.0026532779009524428
2015-05-29,-0.005395506376088287
2015-06-01,0.0011360695725928466
2015-06-02,-0.0016465699841204863
2015-06-03,0.0023925222226474346
2015-06-04,-0.009577440520428084
2015-06-05,-0.0036399189847758917
2015-06-08,-0.005883671151515099
2015-06-09,0.00029737377383899795
2015-06-10,0.013342183726085565
2015-06-11,0.0024013598089176733
2015-06-12,-0.00830976847684002
2015-06-15,-0.004781049616712076
2015-06-16,0.007209495035032695
2015-06-17,0.0025609118204197884
2015-06-18,0.011848072062959097
2015-06-19,-0.00511902716929494
2015-06-22,0.004743271045198492
2015-06-23,0.00018713279955241452
2015-06-24,-0.008545717401666018
2015-06-25,-0.003539063547788986
2015-06-26,0.001652088126129419
2015-06-29,-0.02103428655453188
2015-06-30,0.0009818684469927387
2015-07-01,0.009192047536358168
2015-07-02,-0.0006133018938857846
2015-07-06,-0.002981701824118576
2015-07-07,0.006647797980792395
2015-07-08,-0.014107837676821066
2015-07-09,0.0025360813454248276
2015-07-10,0.013197486446277001
2015-07-13,0.011933974668340352
2015-07-14,0.005142424880021398
2015-07-15,-6.110689338081802e-05
2015-07-16,0.006238804545998035
2015-07-17,-0.0017139151896933768
2015-07-20,0.0014551868896582887
2015-07-21,-0.005280604734063045
2015-07-22,-0.003589972955813046
2015-07-23,-0.005778760868862286
2015-07-24,-0.006904277401980584
2015-07-27,-0.0057794952692701365
2015-07-28,0.01252416672194439
2015-07-29,0.007059300870704898
2015-07-30,-0.0008047107438110816
2015-07-31,-0.00047646215467001744
2015-08-03,-0.0037742889170657968
2015-08-04,-0.0023777000038315357
2015-08-05,0.002295164176216799
2015-08-06,-0.009241209378949898
2015-08-07,-0.0005670813002851743
2015-08-10,0.012684880128660063
2015-08-11,-0.010746018632700055
2015-08-12,0.0007201862421813555
2015-08-13,0.00023120485229505852
2015-08-14,0.003996712604431217
2015-08-17,0.0041937438466815476
2015-08-18,-0.003123929979596299
2015-08-19,-0.008816172506187273
2015-08-20,-0.021963206769117612
2015-08-21,-0.030061342035981164
2015-08-24,-0.03666263671591274
2015-08-25,-0.01419876388849698
2015-08-26,0.04227748826027756
2015-08-27,0.021813776813419825
2015-08-28,0.0008157673150160001
2015-08-31,-0.007400442500473141
2015-09-01,-0.027274759439486308
2015-09-02,0.018693365840799177
2015-09-03,0.001497923922718184
2015-09-04,-0.016168212755303946
2015-09-08,0.026706208174255706
2015-09-09,-0.015048982725956738
2015-09-10,0.005383606434335132
2015-09-11,0.005571233588630101
2015-09-14,-0.0037842807361525795
2015-09-15,0.014093101962491477
2015-09-16,0.007069277452818245
2015-09-17,-0.003246385680148659
2015-09-18,-0.01783518503208085
2015-09-21,0.005962522096446312
2015-09-22,-0.010155847863112726
2015-09-23,-0.0019057616199109459
2015-09-24,-0.005861691548244031
2015-09-25,0.004922646229721974
2015-09-28,-0.02036862893761102
2015-09-29,0.002995928210201483
2015-09-30,0.016016809890013802
2015-10-01,0.0013000830375251154
2015-10-02,0.012627344566093124
2015-10-05,0.018842102197209377
2015-10-06,-0.002543672192707553
2015-10-07,0.009118172724861262
2015-10-08,0.008259496384466866
2015-10-09,0.0013925070044202923
2015-10-12,0.0036673832815308145
2015-10-13,-0.00478228891764164
2015-10-14,-0.00927581198977596
2015-10-15,0.013554824818377408
2015-10-16,0.00389685104249041
2015-10-19,0.0019126006836509522
2015-10-20,-0.0011817884578767422
2015-10-21,-0.0040099355709369965
2015-10-22,0.018536535417462762
2015-10-23,0.011987382681310804
2015-10-26,-0.0007192099737368482
2015-10-27,6.055367237426496e-05
2015-10-28,0.006752766416289946
2015-10-29,-0.0026209929822414457
2015-10-30,-0.0049223101922976
2015-11-02,0.008958972317528588
2015-11-03,0.00455588104583165
2015-11-04,-0.0023106884922758034
2015-11-05,-0.0005743814450663278
2015-11-06,0.0009143916624274375
2015-11-09,-0.010280070838387006
2015-11-10,0.0012281171627335796
2015-11-11,-0.003950019892218089
2015-11-12,-0.014511429091895825
2015-11-13,-0.012254952933733246
2015-11-16,0.015406996942694602
2015-11-17,0.002941767259452721
2015-11-18,0.015342079444223566
2015-11-19,0.002522565530464133
2015-11-20,0.004055486061099649
2015-11-23,-0.0009260824527131339
2015-11-24,-6.563384716574351e-05
2015-11-25,0.0004953307792885538
2015-11-27,0.0003420007762582754
2015-11-30,-0.004215511070060673
2015-12-01,0.009457441411111189
2015-12-02,-0.007511376103865845
2015-12-03,-0.014461292369601498
2015-12-04,0.023190886762897194
2015-12-07,-0.005382775286699791
2015-12-08,-0.007687030066207346
2015-12-09,-0.00835678825582991
2015-12-10,0.00467426544660523
2015-12-11,-0.018142364972036914
2015-12-14,0.008277638676929475
2015-12-15,0.010001727544926897
2015-12-16,0.01587890559528897
2015-12-17,-0.0149121139404496
2015-12-18,-0.01955405512146969
2015-12-21,0.007943918676276853
2015-12-22,0.010616810174655624
2015-12-23,0.009545683690672543
2015-12-24,-0.0026885100915199703
2015-12-28,-0.001534832939166208
2015-12-29,0.011105087314153777
2015-12-30,-0.0066874792001275895
2015-12-31,-0.01060629482107557
2016-01-04,-0.015398468704623526
2016-01-05,0.00028525684158712346
2016-01-06,-0.0132742978851987
2016-01-07,-0.02133633320427961
2016-01-08,-0.010221114101272483
2016-01-11,0.0034893475686930586
2016-01-12,0.008489748711981309
2016-01-13,-0.022577478155703157
2016-01-14,0.015397361384058308
2016-01-15,-0.02346896733771485
2016-01-19,0.0030519465886441493
2016-01-20,-0.012295062914215645
2016-01-21,0.00548294655798346
2016-01-22,0.013483486196995478
2016-01-25,-0.012075468206151525
2016-01-26,0.015423243050280533
2016-01-27,-0.013519188674495496
2016-01-28,0.003736094872046235
2016-01-29,0.028210867319156153
2016-02-01,0.0006776881781636964
2016-02-02,-0.021385385604694936
2016-02-03,0.008188435576506866
2016-02-04,0.003812516458890882
2016-02-05,-0.01890769191448596
2016-02-08,-0.01338622634450084
2016-02-09,0.002243570319803042
2016-02-10,-0.0022627718357374127
2016-02-11,-0.010369688452655835
2016-02-12,0.019807370473661882
2016-02-16,0.013912112255427232
2016-02-17,0.017999493498841865
2016-02-18,-0.004587462477594596
2016-02-19,0.0002563273532084249
2016-02-22,0.012202968588484778
2016-02-23,-0.011629911119529981
2016-02-24,0.0024132209903629347
2016-02-25,0.014122558153669426
2016-02-26,-0.0038396569946839805
2016-02-29,-0.008331045563456147
2016-03-01,0.02482674087024852
2016-03-02,0.001975767896642823
2016-03-03,0.0028226413420086977
2016-03-04,0.0023935600425725183
2016-03-07,0.0021388701878488894
2016-03-08,-0.004327113612382209
2016-03-09,0.004070652946305065
2016-03-10,-0.00039664536701027476
2016-03-11,0.01295030146261803
2016-03-14,0.0007811481568003118
2016-03-15,0.0011444210694564777
2016-03-16,0.005172956581238867
2016-03-17,0.007855322092122752
2016-03-18,0.0064317560503145636
2016-03-21,0.001762304003443196
2016-03-22,-0.0010357156239931217
2016-03-23,-0.006272043473618453
2016-03-24,0.001168208498480971
2016-03-28,-0.00012005206910623115
2016-03-29,0.0066184259153705335
2016-03-30,0.00585577504998316
2016-03-31,-0.0012084838064449468
2016-04-01,0.008708522832886765
2016-04-04,-0.0033647035363834877
2016-04-05,-0.009252415911702281
2016-04-06,0.008611993851786853
2016-04-07,-0.01163437701181759
2016-04-08,0.0014756520932473157
2016-04-11,-0.002570286634132911
2016-04-12,0.008986209283844936
2016-04-13,0.011009248830956862
2016-04-14,0.0008056750138780786
2016-04-15,-0.001546413728679865
2016-04-18,0.0068460121787336835
2016-04-19,0.0031294747153970026
2016-04-20,0.00021516880628362896
2016-04-21,-0.00553236234399649
2016-04-22,-0.0017621334473450166
2016-04-25,-0.0012252960852702185
2016-04-26,0.0006578193457984991
2016-04-27,0.0018865003080993335
2016-04-28,-0.011406884191861958
2016-04-29,-0.005142585407603196
2016-05-02,0.00771804404528687
2016-05-03,-0.008139961022407905
2016-05-04,-0.005755147641808574
2016-05-05,-0.00014439871795234285
2016-05-06,0.003587497319454916
2016-05-09,-0.0005665531531322237
2016-05-10,0.011888919986689233
2016-05-11,-0.010980996635691133
2016-05-12,0.00022701943771722134
2016-05-13,-0.008880111855809041
2016-05-16,0.009863159449582338
2016-05-17,-0.010805348828064318
2016-05-18,0.0007069647718099276
2016-05-19,-0.0014649730503735548
2016-05-20,0.005043789202838134
2016-05-23,-0.001706927953167426
2016-05-24,0.013820710171519767
2016-05-25,0.008392304446335366
2016-05-26,-0.000994882630237282
2016-05-27,0.00317308070053158
2016-05-31,-0.002398887242609068
2016-06-01,-0.00017278408899528295
2016-06-02,0.003748171320397923
2016-06-03,-0.002270254249531675
2016-06-06,0.005814605113639193
2016-06-07,0.0006561777223422504
2016-06-08,0.0038098555964959026
2016-06-09,-0.0009654259063845484
2016-06-10,-0.004100009411384982
2016-06-13,-0.00681935914094862
2016-06-14,-0.0032343347991089506
2016-06-15,-0.002154013668393663
2016-06-16,0.004310840879870781
2016-06-17,-0.004190806655460099
2016-06-20,0.00643776254390417
2016-06-21,0.0021483088369370355
2016-06-22,-0.0025301311315483496
2016-06-23,0.013380471426380065
2016-06-24,-0.034915342669292825
2016-06-27,-0.016453782716643547
2016-06-28,0.016228178478647107
2016-06-29,0.01785081005089468
2016-06-30,0.01198029724122291
2016-07-01,0.0017968387891254102
2016-07-05,-0.005020060756072921
2016-07-06,0.004702760557376742
2016-07-07,-0.0010087235762983164
2016-07-08,0.015935832203852546
2016-07-11,0.004036339352629118
2016-07-12,0.005935545971207244
2016-07-13,0.0008293791252853604
2016-07-14,0.006909543588700202
2016-07-15,-0.00035387975270230617
2016-07-18,0.0006763808569539881
2016-07-19,0.0006016048410197835
2016-07-20,0.004351996989492129
2016-07-21,-0.005339301943712548
2016-07-22,0.0031831225651686736
2016-07-25,-0.0028110555258909005
2016-07-26,-0.0014597549361303522
2016-07-27,-0.0007882285466660934
2016-07-28,-0.0002317609122657823
2016-07-29,-0.00033666060175800754
2016-08-01,-0.0006620647548721061
2016-08-02,-0.0047723925319145336
2016-08-03,0.0025785918676170276
2016-08-04,0.0007118974437376898
2016-08-05,0.011763385127776846
2016-08-08,-0.0008607475023038737
2016-08-09,-0.00010389100389183102
2016-08-10,-0.0010345047982516231
2016-08-11,0.006702264683604897
2016-08-12,-0.0012398386995914029
2016-08-15,0.0026335673793068818
2016-08-16,-0.004896131110279258
2016-08-17,0.0010755173610694207
2016-08-18,0.0008237875979119567
2016-08-19,-0.0010133428234298698
2016-08-22,-0.0006232810639127546
2016-08-23,0.0018269331280793561
2016-08-24,-0.004030354685536505
2016-08-25,-0.0010576599596972527
2016-08-26,-0.002209640381173385
2016-08-29,0.005095418078501894
2016-08-30,-0.001836759300170021
2016-08-31,-0.0019837369749082564
2016-09-01,0.00022794730039961387
2016-09-02,0.0030702015429044482
2016-09-06,0.002904293259304712
2016-09-07,-5.108583476625279e-05
2016-09-08,-0.0024021572236424737
2016-09-09,-0.020622165959309484
2016-09-12,0.014492365916895818
2016-09-13,-0.013421463919463696
2016-09-14,-0.000458961438572151
2016-09-15,0.010286165091936285
2016-09-16,-0.0028221364010726927
2016-09-19,-0.0016932628510418078
2016-09-20,0.001488326138407391
2016-09-21,0.008458186379774515
2016-09-22,0.006502903847211926
2016-09-23,-0.008615410578359158
2016-09-26,-0.00931192414326635
2016-09-27,0.0070637591644196265
2016-09-28,0.004034767547312805
2016-09-29,-0.010563852491985541
2016-09-30,0.009176570196804849
2016-10-03,-0.003233958364424401
2016-10-04,-0.0025246112287990547
2016-10-05,0.0031902562557092227
2016-10-06,-0.0002976360958695174
2016-10-07,-0.0035997587082052768
2016-10-10,0.005564623183394929
2016-10-11,-0.012776005366849407
2016-10-12,0.001005729268850074
2016-10-13,-0.002419528139124425
2016-10-14,0.002840261339892431
2016-10-17,-0.0036093130604115406
2016-10-18,0.0035356727045111843
2016-10-19,0.0003848032542052167
2016-10-20,0.0007036337256188955
2016-10-21,0.00045148571191379853
2016-10-24,0.004977815353768457
2016-10-25,-0.0030552258906082295
2016-10-26,0.0013156998151562507
2016-10-27,-0.0013810997810279496
2016-10-28,-0.0035767603875024724
2016-10-31,-0.0011447815793361427
2016-11-01,-0.0055122542835992945
2016-11-02,-0.004971652180272236
2016-11-03,-0.002969220521644565
2016-11-04,-0.0027327654567143385
2016-11-07,0.02125191427693985
2016-11-08,0.003845678291074199
2016-11-09,0.013976038379228865
2016-11-10,0.003828065355690316
2016-11-11,0.002728052891872421
2016-11-14,-0.0006307226346381864
2016-11-15,0.005493925099399974
2016-11-16,-0.0006296329260948281
2016-11-17,0.0019644848428994077
2016-11-18,-0.0020620982593286016
2016-11-21,0.0037035228493665726
2016-11-22,0.0024019410586126238
2016-11-23,0.0019219166365163384
2016-11-25,0.003997357452719053
2016-11-28,-0.0024386463525378917
2016-11-29,0.0007759756358060493
2016-11-30,-0.004408446877870542
2016-12-01,-0.0016443830874237435
2016-12-02,4.426308005229653e-05
2016-12-05,0.0049758371473862485
2016-12-06,0.0009192238418005158
2016-12-07,0.015151438869597753
2016-12-08,0.0012681467346710546
2016-12-09,0.007538829247239466
2016-12-12,0.0023021901934855192
2016-12-13,0.00794486140964741
2016-12-14,-0.00625863970831753
2016-12-15,0.002901608021454331
2016-12-16,-0.0014074381921059234
2016-12-19,0.0016632196779447206
2016-12-20,0.003934195801877563
